ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);"PM10 
(ug/m3)";"PM2.5 
(ug/m3)";SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C);;;;;;
1434;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 01:00;0;0;79.44;0;159.27;17.57;7.23;81.18;0;92.21;-12.10972;-77.05194;100809.43;16.26;;;;;;
1435;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 02:00;0;0;79.86;0;227.25;23.23;7.20;95.74;0;93.27;-12.10972;-77.05194;100736.53;16.06;;;;;;
1436;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 03:00;0;0;78.94;0;213.01;22.22;7.20;86.87;0;94.52;-12.10972;-77.05194;100690.93;15.90;;;;;;
1437;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 04:00;0;0;79.65;0;197.64;21.52;7.18;78.15;0;95.44;-12.10972;-77.05194;100660.20;15.80;;;;;;
1438;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 05:00;0;0;82.16;0;162.93;19.30;7.17;83.49;0;96.27;-12.10972;-77.05194;100685.26;15.72;;;;;;
1439;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 06:00;0;0;84.11;0;118.47;15.38;7.19;89.43;0;96.67;-12.10972;-77.05194;100724.18;15.77;;;;;;
1440;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 07:00;3.29;0;92.02;0;91.11;13.38;7.25;96.73;0.04;97.26;-12.10972;-77.05194;100773.28;15.75;;;;;;
1441;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 08:00;10.13;0;78.15;0;36.88;9.25;7.33;96.91;0.38;96.40;-12.10972;-77.05194;100851.01;16.11;;;;;;
1442;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 09:00;0;0;59.02;0;28.63;7.90;7.65;97.68;0.90;93.91;-12.10972;-77.05194;100879.75;16.72;;;;;;
1443;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 10:00;0;0;50.92;0.01;25.27;7.00;7.93;96.96;1.76;91.33;-12.10972;-77.05194;100896.08;17.41;;;;;;
1444;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 11:00;0;0;31.08;0.00;23.74;7.15;8.30;102.79;3.07;88.17;-12.10972;-77.05194;100846.85;18.07;;;;;;
1445;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 12:00;0;0;24.81;0.93;27.39;7.51;8.49;102.34;5.09;82.82;-12.10972;-77.05194;100763.07;19.32;;;;;;
1446;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 13:00;0;0;30.89;1.35;20.71;6.04;8.38;103.02;4.16;84.17;-12.10972;-77.05194;100711.00;18.65;;;;;;
1447;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 14:00;0;0;43.20;0.47;22.42;6.28;8.31;102.04;2.12;83.51;-12.10972;-77.05194;100678.39;18.52;;;;;;
1448;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 15:00;0;0;77.98;0;23.75;6.56;8.03;104.48;1.30;86.29;-12.10972;-77.05194;100649.66;17.64;;;;;;
1449;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 16:00;0;0;97.37;0;34.07;8.98;7.84;101.17;0.76;89.11;-12.10972;-77.05194;100635.79;17.43;;;;;;
1450;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 17:00;0;0;105.68;0;54.36;10.39;7.62;100.97;0.29;90.74;-12.10972;-77.05194;100647.48;17.10;;;;;;
1451;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 18:00;0;0;111.70;0;101.06;13.80;7.39;106.17;0.03;91.88;-12.10972;-77.05194;100658.14;16.76;;;;;;
1452;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 19:00;0.05;0;112.16;0;124.11;15.86;7.31;99.90;0;92.96;-12.10972;-77.05194;100715.23;16.63;;;;;;
1453;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 20:00;1.16;0;109.37;0;110.09;14.68;7.27;106.71;0;93.27;-12.10972;-77.05194;100774.65;16.58;;;;;;
1454;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 21:00;0;0;102.47;0;111.69;14.58;7.26;98.84;0;92.98;-12.10972;-77.05194;100814.12;16.68;;;;;;
1455;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 22:00;0;0;96.10;0;117.22;14.94;7.24;97.99;0;93.24;-12.10972;-77.05194;100819.86;16.66;;;;;;
1456;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/09/2020 23:00;0;0;91.76;0;133.54;16.67;7.22;100.13;0;94.41;-12.10972;-77.05194;100810.72;16.49;;;;;;
1457;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 00:00;165.96;1.87;24.25;21.43;5.50;4.52;15.84;97.89;0;90.37;-12.07274;-77.08269;100660.66;15.33;;;;;;
1458;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 01:00;160.43;1.80;24.14;18.04;5.78;4.58;15.26;88.97;0;91.18;-12.07274;-77.08269;100593.85;15.17;;;;;;
1459;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 02:00;151.59;2.07;24.21;17.71;5.77;4.58;15.18;100.41;0;91.03;-12.07274;-77.08269;100516.34;15.13;;;;;;
1460;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 03:00;176.24;1.94;23.75;18.65;5.80;4.20;15.11;93.57;0;91.10;-12.07274;-77.08269;100481.15;15.07;;;;;;
1461;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 04:00;177.26;0.95;23.63;28.98;3.77;2.52;14.11;92.45;0;92.05;-12.07274;-77.08269;100479.55;14.84;;;;;;
1462;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 05:00;117.13;1.29;24.40;22.71;4.29;2.86;14.25;100.42;0;92.25;-12.07274;-77.08269;100481.47;14.93;;;;;;
1463;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 06:00;215.17;3.93;26.01;19.01;4.74;3.23;15.80;101.22;0;92.26;-12.07274;-77.08269;100518.08;15.06;;;;;;
1464;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 07:00;348.45;5.81;28.56;41.86;3.51;1.94;14.97;111.96;0.02;96.04;-12.07274;-77.08269;100588.34;14.77;;;;;;
1465;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 08:00;503.68;6.93;29.99;46.80;2.46;1.37;14.65;110.53;0.15;98.80;-12.07274;-77.08269;100632.53;14.43;;;;;;
1466;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 09:00;767.72;13.34;29.92;34.89;2.75;1.50;17.74;108.53;0.36;95.97;-12.07274;-77.08269;100654.53;14.95;;;;;;
1467;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 10:00;1035.76;19.13;29.25;25.26;3.91;1.91;20.96;109.73;0.54;91.36;-12.07274;-77.08269;100698.95;15.67;;;;;;
1468;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 11:00;982.74;17.90;24.87;21.41;3.37;1.83;20.56;110.75;0.60;88.63;-12.07274;-77.08269;100697.32;16.09;;;;;;
1469;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 12:00;1071.71;16.09;25.32;33.70;3.53;1.97;19.49;114.73;0.60;89.78;-12.07274;-77.08269;100635.79;15.92;;;;;;
1470;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 13:00;1088.41;17.41;23.94;24.26;3.48;1.88;21.80;115.40;0.85;86.51;-12.07274;-77.08269;100592.30;16.41;;;;;;
1471;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 14:00;961.04;15.34;23.09;29.43;3.59;1.96;19.03;116.64;0.83;84.72;-12.07274;-77.08269;100524.54;16.50;;;;;;
1472;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 15:00;942.43;12.91;24.57;32.01;3.53;1.94;19.02;113.84;0.60;85.63;-12.07274;-77.08269;100473.24;16.28;;;;;;
1473;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 16:00;1025.98;14.72;25.38;33.77;3.05;1.80;18.21;115.63;0.48;85.62;-12.07274;-77.08269;100448.21;16.33;;;;;;
1474;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 17:00;1035.34;12.98;26.67;40.50;3.06;1.70;17.71;115.82;0.22;86.98;-12.07274;-77.08269;100466.30;16.01;;;;;;
1475;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 18:00;1040.78;13.43;27.73;35.52;3.35;1.73;17.68;115.72;0.06;86.80;-12.07274;-77.08269;100501.71;15.86;;;;;;
1476;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 19:00;1003.12;12.41;27.73;38.22;3.46;1.91;16.98;116.42;0;87.47;-12.07274;-77.08269;100545.22;15.64;;;;;;
1477;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 20:00;1046.42;14.60;28.15;40.13;3.81;1.99;17.27;110.23;0;88.01;-12.07274;-77.08269;100585.01;15.56;;;;;;
1478;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 21:00;1096.33;15.87;27.91;37.64;5.17;2.37;17.52;106.08;0;89.75;-12.07274;-77.08269;100608.46;15.41;;;;;;
1479;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 22:00;987.84;15.30;27.30;28.00;6.76;2.86;18.88;101.91;0;90.52;-12.07274;-77.08269;100592.03;15.38;;;;;;
1480;10069;150122;PE;Subgerencia de Desarrollo Ambiental;01/09/2020 23:00;299.21;2.86;23.95;25.79;7.36;3.21;15.05;83.79;0;92.68;-12.07274;-77.08269;100575.04;15.17;;;;;;
1481;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 00:00;178.40;1.02;23.16;20.69;5.76;2.98;14.77;74.47;0;92.76;-12.07274;-77.08269;100545.41;15.22;;;;;;
1482;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 01:00;104.33;0.23;22.64;28.32;5.67;2.73;13.22;74.62;0;94.11;-12.07274;-77.08269;100509.49;14.97;;;;;;
1483;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 02:00;105.28;0.62;22.26;24.16;5.19;2.54;13.41;71.74;0;91.79;-12.07274;-77.08269;100478.01;14.99;;;;;;
1484;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 03:00;57.05;0.06;22.82;32.72;5.95;2.65;12.17;77.29;0;93.97;-12.07274;-77.08269;100473.98;14.74;;;;;;
1485;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 04:00;58.63;0.43;22.77;28.74;6.28;2.59;12.77;72.65;0;94.25;-12.07274;-77.08269;100490.32;14.63;;;;;;
1486;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 05:00;32.06;0.10;23.57;27.52;6.16;2.61;12.00;73.52;0;96.40;-12.07274;-77.08269;100515.46;14.49;;;;;;
1487;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 06:00;153.20;2.46;26.14;34.91;4.53;2.11;13.00;93.99;0;99.45;-12.07274;-77.08269;100532.70;14.25;;;;;;
1488;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 07:00;498.54;11.15;30.55;45.49;4.01;1.92;16.15;105.29;0.02;99.60;-12.07274;-77.08269;100571.52;14.22;;;;;;
1489;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 08:00;571.71;9.95;29.59;40.56;4.56;2.13;16.43;105.05;0.15;99.49;-12.07274;-77.08269;100591.84;14.25;;;;;;
1490;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 09:00;914.47;16.22;29.09;35.55;6.39;2.60;19.62;106.18;0.37;97.79;-12.07274;-77.08269;100620.37;14.60;;;;;;
1491;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 10:00;1370.40;26.20;28.83;25.29;7.59;2.88;25.04;109.99;0.64;94.50;-12.07274;-77.08269;100644.98;15.29;;;;;;
1492;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 11:00;1537.09;34.32;23.10;7.88;8.58;2.99;30.71;107.63;0.95;85.47;-12.07274;-77.08269;100637.62;16.43;;;;;;
1493;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 12:00;1154.70;21.05;20.72;15.27;7.84;2.79;23.96;109.28;0.93;84.43;-12.07274;-77.08269;100581.92;16.24;;;;;;
1494;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 13:00;896.14;11.79;22.01;24.07;6.13;2.36;20.96;110.68;0.92;87.47;-12.07274;-77.08269;100527.33;15.82;;;;;;
1495;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 14:00;1021.32;16.91;22.82;16.19;7.35;2.70;21.97;109.46;0.84;84.56;-12.07274;-77.08269;100448.75;16.37;;;;;;
1496;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 15:00;1185.42;18.06;23.82;29.51;7.94;2.79;19.98;106.39;0.61;82.85;-12.07274;-77.08269;100358.03;16.51;;;;;;
1497;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 16:00;1390.95;19.65;26.66;43.01;7.44;2.74;20.02;109.20;0.42;84.68;-12.07274;-77.08269;100319.06;16.37;;;;;;
1498;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 17:00;1395.48;17.03;30.69;59.23;7.61;3.25;17.81;113.50;0.12;91.88;-12.07274;-77.08269;100325.42;15.55;;;;;;
1499;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 18:00;1327.26;17.04;31.74;54.85;6.10;2.86;17.87;113.21;0.03;94.20;-12.07274;-77.08269;100361.40;15.20;;;;;;
1500;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 19:00;994.44;12.69;30.29;50.33;3.75;2.09;16.90;114.55;0;96.50;-12.07274;-77.08269;100435.17;14.81;;;;;;
1501;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 20:00;866.01;10.89;29.38;49.50;4.16;2.23;15.60;114.17;0;97.84;-12.07274;-77.08269;100502.01;14.54;;;;;;
1502;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 21:00;665.85;7.82;28.04;43.12;4.13;2.05;14.86;112.60;0;97.54;-12.07274;-77.08269;100563.93;14.33;;;;;;
1503;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 22:00;638.08;7.32;27.81;33.20;4.46;2.03;14.82;105.53;0;97.01;-12.07274;-77.08269;100603.93;14.38;;;;;;
1504;10069;150122;PE;Subgerencia de Desarrollo Ambiental;02/09/2020 23:00;234.28;0.94;25.10;31.42;4.67;2.14;13.14;102.59;0;96.79;-12.07274;-77.08269;100613.55;14.35;;;;;;
1505;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 00:00;116.49;0.27;23.77;29.98;5.74;2.28;13.14;81.34;0;96.56;-12.07274;-77.08269;100617.21;14.41;;;;;;
1506;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 01:00;89.61;0.26;23.34;35.20;7.89;2.70;12.68;80.11;0;98.34;-12.07274;-77.08269;100580.36;14.23;;;;;;
1507;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 02:00;66.96;0.04;22.95;32.46;5.83;2.15;12.52;76.79;0;98.04;-12.07274;-77.08269;100519.66;14.16;;;;;;
1508;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 03:00;160.71;0.86;22.93;17.73;4.46;1.99;13.62;84.07;0;95.43;-12.07274;-77.08269;100454.19;14.44;;;;;;
1509;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 04:00;17.43;0.10;22.17;35.44;5.15;2.28;11.99;72.23;0;95.18;-12.07274;-77.08269;100399.97;14.34;;;;;;
1510;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 05:00;32.32;0.11;22.35;35.36;7.20;2.91;11.87;79.89;0;95.34;-12.07274;-77.08269;100360.87;14.37;;;;;;
1511;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 06:00;97.54;1.42;24.56;35.78;7.67;2.92;12.81;97.08;0;96.24;-12.07274;-77.08269;100390.55;14.31;;;;;;
1512;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 07:00;614.86;10.57;29.04;31.74;6.03;2.67;18.19;104.80;0.05;93.83;-12.07274;-77.08269;100425.08;14.73;;;;;;
1513;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 08:00;1310.79;21.78;29.98;31.28;6.73;3.22;21.64;107.19;0.21;91.55;-12.07274;-77.08269;100436.54;15.18;;;;;;
1514;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 09:00;1495.84;26.34;28.20;26.25;6.13;3.06;23.44;105.98;0.49;86.70;-12.07274;-77.08269;100472.35;15.82;;;;;;
1515;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 10:00;1328.24;21.13;25.50;25.00;6.07;3.25;21.85;109.43;0.67;84.55;-12.07274;-77.08269;100510.13;16.10;;;;;;
1516;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 11:00;1266.77;19.31;24.89;35.29;4.89;2.60;20.09;108.42;0.68;86.17;-12.07274;-77.08269;100508.25;15.98;;;;;;
1517;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 12:00;1187.35;16.30;25.81;41.84;4.68;2.47;20.27;110.61;0.70;91.11;-12.07274;-77.08269;100452.87;15.63;;;;;;
1518;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 13:00;1349.21;17.73;25.89;44.35;4.72;2.66;19.30;110.89;0.61;89.52;-12.07274;-77.08269;100375.92;15.62;;;;;;
1519;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 14:00;1377.35;19.48;25.91;52.64;4.96;3.05;18.46;109.62;0.59;87.80;-12.07274;-77.08269;100301.04;15.69;;;;;;
1520;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 15:00;1157.91;14.41;26.38;48.46;4.42;2.44;17.21;111.53;0.47;89.16;-12.07274;-77.08269;100234.62;15.63;;;;;;
1521;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 16:00;1292.36;15.83;28.60;50.41;4.66;2.74;17.19;112.06;0.23;89.52;-12.07274;-77.08269;100199.86;15.56;;;;;;
1522;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 17:00;1547.47;19.55;29.70;54.69;5.60;3.60;18.13;112.42;0.18;87.73;-12.07274;-77.08269;100200.94;15.61;;;;;;
1523;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 18:00;1849.53;24.38;30.95;55.82;6.25;4.11;18.65;112.93;0.07;86.98;-12.07274;-77.08269;100215.72;15.60;;;;;;
1524;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 19:00;1589.37;19.13;30.16;50.47;5.78;3.87;17.84;109.94;0;87.05;-12.07274;-77.08269;100254.25;15.48;;;;;;
1525;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 20:00;1311.58;14.76;29.07;40.40;4.17;2.30;18.19;112.30;0;89.78;-12.07274;-77.08269;100311.31;15.31;;;;;;
1526;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 21:00;1059.09;11.87;28.40;36.01;3.10;1.71;17.54;111.98;0;89.78;-12.07274;-77.08269;100361.79;15.12;;;;;;
1527;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 22:00;970.67;13.07;28.49;25.14;4.76;3.36;19.61;105.29;0;88.44;-12.07274;-77.08269;100404.88;15.24;;;;;;
1528;10069;150122;PE;Subgerencia de Desarrollo Ambiental;03/09/2020 23:00;459.63;5.97;26.50;17.98;6.79;5.64;17.49;95.42;0;88.33;-12.07274;-77.08269;100418.07;15.24;;;;;;
1529;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 00:00;312.95;1.33;24.02;28.26;3.92;2.61;14.47;94.86;0;89.32;-12.07274;-77.08269;100430.71;15.05;;;;;;
1530;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 01:00;190.76;0.07;23.34;36.44;3.42;1.82;12.98;90.04;0;91.13;-12.07274;-77.08269;100403.78;14.77;;;;;;
1531;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 02:00;146.46;0.03;23.38;42.29;2.94;1.61;11.81;92.24;0;91.65;-12.07274;-77.08269;100351.12;14.51;;;;;;
1532;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 03:00;130.81;0.03;23.97;40.20;3.16;1.68;11.83;95.08;0;92.44;-12.07274;-77.08269;100326.11;14.33;;;;;;
1533;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 04:00;51.69;0.02;23.61;34.50;2.44;1.15;12.18;88.51;0;92.38;-12.07274;-77.08269;100330.63;14.25;;;;;;
1534;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 05:00;42.02;0.01;23.09;32.08;2.44;1.15;12.44;81.00;0;92.67;-12.07274;-77.08269;100322.81;14.10;;;;;;
1535;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 06:00;136.53;1.45;24.77;27.67;2.52;1.22;13.93;99.21;0;90.61;-12.07274;-77.08269;100357.87;14.25;;;;;;
1536;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 07:00;627.49;11.88;29.00;34.45;2.98;1.50;17.91;106.80;0.04;90.22;-12.07274;-77.08269;100412.08;14.40;;;;;;
1537;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 08:00;694.69;10.86;27.41;35.85;2.58;1.19;18.52;104.31;0.19;91.22;-12.07274;-77.08269;100475.73;14.36;;;;;;
1538;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 09:00;1150.25;19.99;26.79;26.12;2.02;1.11;23.61;107.31;0.49;88.20;-12.07274;-77.08269;100504.64;14.91;;;;;;
1539;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 10:00;1186.12;21.68;23.56;22.21;1.95;1.13;24.29;108.95;0.76;84.95;-12.07274;-77.08269;100528.27;15.47;;;;;;
1540;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 11:00;1209.35;20.43;22.83;22.15;1.87;0.98;25.97;111.31;1.19;85.24;-12.07274;-77.08269;100513.92;15.79;;;;;;
1541;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 12:00;1138.75;23.83;19.15;18.06;1.19;0.74;28.21;114.39;1.73;79.43;-12.07274;-77.08269;100474.21;16.76;;;;;;
1542;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 13:00;826.64;17.03;19.39;24.66;0.96;0.69;25.60;116.25;2.26;80.58;-12.07274;-77.08269;100415.87;16.76;;;;;;
1543;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 14:00;1182.53;23.65;19.88;31.05;1.04;0.69;28.07;116.91;3.88;82.14;-12.07274;-77.08269;100324.01;16.86;;;;;;
1544;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 15:00;907.12;15.59;18.81;28.51;1.20;0.81;22.76;114.96;3.05;84.22;-12.07274;-77.08269;100256.40;16.59;;;;;;
1545;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 16:00;1106.57;15.35;21.03;28.49;1.47;1.02;23.85;112.16;2.41;82.24;-12.07274;-77.08269;100218.65;16.89;;;;;;
1546;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 17:00;1194.98;19.29;23.95;59.05;2.88;2.00;15.61;116.33;1.22;83.34;-12.07274;-77.08269;100222.06;16.52;;;;;;
1547;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 18:00;1432.31;15.61;30.29;69.01;4.67;3.38;12.96;111.49;0.28;86.37;-12.07274;-77.08269;100248.08;15.83;;;;;;
1548;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 19:00;1665.94;23.01;32.68;72.60;6.32;5.05;13.83;107.58;0;87.25;-12.07274;-77.08269;100299.67;15.51;;;;;;
1549;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 20:00;1570.94;23.12;33.03;53.30;6.81;5.17;17.28;105.71;0;89.26;-12.07274;-77.08269;100372.65;15.15;;;;;;
1550;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 21:00;1733.08;25.28;33.54;40.45;8.84;6.46;19.10;104.90;0;89.22;-12.07274;-77.08269;100410.05;15.08;;;;;;
1551;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 22:00;1302.02;16.83;30.68;37.00;7.15;5.24;17.18;105.11;0;88.68;-12.07274;-77.08269;100422.63;15.01;;;;;;
1552;10069;150122;PE;Subgerencia de Desarrollo Ambiental;04/09/2020 23:00;704.87;6.65;27.90;26.26;3.98;2.76;15.36;94.43;0;90.74;-12.07274;-77.08269;100486.10;14.80;;;;;;
1553;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 00:00;317.69;1.81;25.15;25.30;2.32;1.53;15.30;89.90;0;92.72;-12.07274;-77.08269;100516.78;14.61;;;;;;
1554;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 01:00;235.93;1.44;24.19;23.44;2.23;1.34;16.22;84.29;0;93.21;-12.07274;-77.08269;100524.10;14.60;;;;;;
1555;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 04:00;72.44;0.07;23.15;27.25;4.10;2.24;13.71;84.11;0;94.87;-12.07274;-77.08269;100370.24;14.30;;;;;;
1556;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 05:00;159.57;0.64;24.15;28.14;5.95;4.06;13.75;86.43;0;95.10;-12.07274;-77.08269;100370.98;14.12;;;;;;
1557;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 06:00;239.46;2.61;25.60;22.83;5.62;4.28;14.98;96.57;0;94.64;-12.07274;-77.08269;100442.82;14.16;;;;;;
1558;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 07:00;769.27;15.09;29.21;22.19;6.19;5.00;21.30;106.42;0.02;92.71;-12.07274;-77.08269;100501.26;14.49;;;;;;
1559;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 08:00;1110.71;20.67;29.24;22.43;5.89;4.56;23.97;104.06;0.17;89.89;-12.07274;-77.08269;100553.27;14.89;;;;;;
1560;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 09:00;958.01;15.13;26.78;26.66;3.37;2.47;21.73;107.50;0.38;89.40;-12.07274;-77.08269;100597.87;15.01;;;;;;
1561;10069;150122;PE;Subgerencia de Desarrollo Ambiental;05/09/2020 10:00;1212.87;21.07;24.57;19.11;2.35;1.65;23.72;104.64;0.73;86.59;-12.07274;-77.08269;100641.36;15.75;;;;;;
